Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
7000,1244,164,3,4,3,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,0,0
3500,1500,197,4,5,4,4,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.544667,-46.5679862
8000,1100,176,4,3,2,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5437997,-46.5506433
4000,1800,117,3,2,1,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5352452,-46.575463
1610,0,117,2,1,0,1,0,0,0,0,Tatuapé/São Paulo,rent,apartment,0,0
1600,480,75,3,2,1,1,1,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.548901,-46.5737361
7000,1200,172,4,3,2,4,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.5508609,-46.5660097
1600,670,71,2,1,0,1,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5378509,-46.5572274
2200,894,95,3,2,1,2,0,0,1,0,Tatuapé/São Paulo,rent,apartment,0,0
5000,1250,157,3,4,3,5,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5525658,-46.5747897
1500,700,80,3,2,1,1,0,0,0,0,Tatuapé/São Paulo,rent,apartment,-23.5471061,-46.5483371
2100,942,92,3,1,0,1,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5378442,-46.5746665
5000,1600,176,4,5,4,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5439464,-46.5678545
1700,900,90,2,2,1,2,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5293675,-46.5579539
5000,1411,148,5,4,3,3,1,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5442452,-46.5666839
2300,1180,126,3,2,1,3,0,0,1,0,Tatuapé/São Paulo,rent,apartment,-23.5570175,-46.5689278
1800,100,65,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,rent,apartment,-23.6372803,-46.5138553
1190,550,69,3,2,1,1,0,0,1,0,Vila Jacuí/São Paulo,rent,apartment,-23.604294,-46.518325
750,250,50,2,1,0,1,0,0,0,0,Vila Jacuí/São Paulo,rent,apartment,0,0
1000,240,42,2,1,0,1,0,0,0,0,Vila Jacuí/São Paulo,rent,apartment,0,0
905,169,30,1,1,0,0,1,0,0,0,Vila Matilde/São Paulo,rent,apartment,0,0
2680,700,68,3,2,1,2,1,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.5332914,-46.5240379
1190,527,60,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,0,0
2500,800,68,3,2,1,2,0,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.5332914,-46.5240379
1200,564,55,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.5353093,-46.5212565
800,675,52,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,0,0
1000,10,90,2,1,0,0,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.5490166,-46.5123586
1335,515,58,2,1,0,1,0,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.5350463,-46.5207945
1300,873,82,3,1,0,2,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.5443953,-46.5146976
1920,580,70,2,2,1,1,0,0,1,0,Vila Matilde/São Paulo,rent,apartment,0,0
1000,527,60,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.540358,-46.5167704
1205,695,59,2,1,0,1,0,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.5361986,-46.5270632
1000,600,60,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.540358,-46.5167704
2500,800,68,3,2,1,2,1,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.5332914,-46.5240379
1800,600,58,2,2,1,1,0,1,0,0,Vila Matilde/São Paulo,rent,apartment,-23.5382608,-46.5327809
1500,455,67,2,1,0,1,0,1,1,0,Vila Matilde/São Paulo,rent,apartment,0,0
1200,527,60,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,0,0
1500,690,86,3,2,1,2,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.5379551,-46.5314155
1850,560,82,3,2,1,2,0,0,1,0,Vila Matilde/São Paulo,rent,apartment,0,0
2200,570,69,2,2,1,1,0,0,1,0,Vila Matilde/São Paulo,rent,apartment,-26.9225117,-49.0607072
1200,420,48,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,0,0
2000,588,51,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.5378061,-46.5421562
1100,642,55,2,1,0,1,0,0,0,0,Vila Matilde/São Paulo,rent,apartment,-23.5053909,-46.6227832
2200,500,69,2,2,1,1,1,0,1,0,Vila Matilde/São Paulo,rent,apartment,-23.5361986,-46.5270632
1800,386,53,2,1,0,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5832424,-46.5833262
2200,900,90,3,2,1,2,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.57904,-46.58831
2400,1320,110,3,2,1,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5893656,-46.5704391
2800,1800,267,4,3,2,4,0,1,1,0,Vila Prudente/São Paulo,rent,apartment,-23.580905,-46.5900066
1300,340,52,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.6027315,-46.5705981
2800,500,69,2,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5920895,-46.5804658
2000,350,54,2,1,0,1,0,1,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5975409,-46.5751884
3500,890,120,3,2,1,2,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5873237,-46.5808037
1800,436,54,2,1,0,0,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.601093,-46.5734382
1600,592,50,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5780043,-46.5927189
1300,580,44,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5793607,-46.5921764
1900,437,50,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.601093,-46.5734382
1300,398,50,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5935917,-46.5810138
1400,795,68,3,2,1,1,1,0,0,0,Vila Prudente/São Paulo,rent,apartment,0,0
1500,580,55,3,1,0,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5959983,-46.5794562
3500,890,120,3,2,1,2,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5873237,-46.5808037
2700,900,90,3,2,1,2,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5795235,-46.5885088
1600,700,90,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5767746,-46.5798167
1550,592,73,3,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5769362,-46.5807138
2000,400,65,3,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.598063,-46.5770636
2100,840,92,3,2,1,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5886245,-46.5775892
1500,498,50,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5817921,-46.5738697
1500,800,126,3,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5916894,-46.5809447
1950,570,78,3,1,0,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5824997,-46.5840186
1100,300,44,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.6013214,-46.54538
1700,580,60,3,1,0,1,0,1,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5959983,-46.5794562
1300,580,44,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5793607,-46.5921764
2100,840,92,3,2,1,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5886245,-46.5775892
1450,475,60,2,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.589532,-46.5543923
1200,300,50,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.6013214,-46.54538
3000,1250,135,3,2,1,2,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.580905,-46.5900066
1600,430,50,2,1,0,1,0,1,1,0,Vila Prudente/São Paulo,rent,apartment,-23.601093,-46.5734382
1800,481,53,2,1,0,2,1,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5832424,-46.5833262
1600,250,40,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5986084,-46.5768974
1200,550,60,2,1,0,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5780801,-46.5772045
750,600,60,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5780801,-46.5772045
2000,900,106,3,1,0,1,1,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5765888,-46.586415
2470,1470,140,3,2,1,3,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.58761,-46.5710762
2000,920,105,3,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5765888,-46.586415
1400,294,57,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.6038638,-46.5518477
4500,0,100,3,2,1,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,0,0
1000,630,70,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5938459,-46.5792483
1600,767,73,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5767746,-46.5798167
1600,770,75,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5767746,-46.5798167
1000,532,45,1,1,0,1,1,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5798147,-46.5918896
1400,900,77,3,1,0,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.6011861,-46.5690458
1500,452,55,2,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5825127,-46.5883983
1700,420,50,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5876246,-46.5878705
1300,500,45,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5995305,-46.5773854
2100,680,71,3,2,1,3,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5928944,-46.5775385
1450,458,49,2,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5825127,-46.5883983
2500,580,50,2,1,0,2,0,1,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5979709,-46.5744408
1350,655,58,2,1,0,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.594242,-46.577458
2250,800,126,3,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5916894,-46.5809447
1000,250,35,1,1,0,0,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5992948,-46.5778303
5500,1100,156,3,4,3,2,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5835988,-46.5710733
1250,580,59,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5959983,-46.5794562
2300,1200,122,3,2,1,3,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5795738,-46.5884935
1500,480,50,2,1,0,1,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5759931,-46.5649945
2200,840,92,3,2,1,2,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5886245,-46.5775892
1400,580,60,3,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5959983,-46.5794562
1800,1000,94,3,2,1,2,0,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5893751,-46.5700103
1700,455,60,3,2,1,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5866945,-46.5607523
1970,604,72,3,2,1,1,1,0,1,0,Vila Prudente/São Paulo,rent,apartment,-23.5891776,-46.5806538
1100,500,65,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5873556,-46.5335594
1450,350,50,2,1,0,1,0,1,0,0,Vila Prudente/São Paulo,rent,apartment,-23.5928528,-46.5818797
1750,530,56,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5720678,-46.6206459
2200,1350,90,3,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,0,0
4000,1123,160,3,4,3,3,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5702465,-46.6221851
1250,268,37,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5630354,-46.616197
2500,1100,91,3,1,0,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.571695,-46.6231447
940,352,45,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5620309,-46.6262823
6000,3300,248,3,4,3,4,0,0,1,0,Cambuci/São Paulo,rent,apartment,0,0
2800,550,65,2,1,0,1,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5594319,-46.6154846
1450,587,50,2,2,1,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5641336,-46.6283454
2800,550,65,2,1,0,1,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5594319,-46.6154846
1300,500,55,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5736089,-46.620581
2000,150,60,3,2,0,0,0,0,0,0,Cambuci/São Paulo,rent,apartment,0,0
1700,0,50,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,0,0
1600,380,72,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5632767,-46.6280739
1200,280,39,1,1,0,0,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5649911,-46.6157968
2000,600,60,2,1,0,1,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5721122,-46.6236671
1450,554,50,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5630478,-46.6265949
2500,1300,120,3,2,1,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5704635,-46.6259472
1800,580,45,1,1,0,1,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5720678,-46.6206459
1600,850,70,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.567646,-46.6233418
1400,461,60,1,1,0,0,0,0,0,0,Cambuci/São Paulo,rent,apartment,0,0
2700,610,78,2,2,1,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5672849,-46.6156404
2500,590,54,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5738065,-46.6256299
2500,770,53,2,1,0,1,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5738065,-46.6256299
1500,505,50,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5630478,-46.6265949
2500,1300,110,3,2,1,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,0,0
1400,333,34,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,0,0
1800,660,74,2,1,0,2,0,0,0,0,Cambuci/São Paulo,rent,apartment,0,0
1900,857,68,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5053909,-46.6227832
1600,850,80,2,1,0,1,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.567646,-46.6233418
1100,538,37,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5670862,-46.6233186
2600,738,80,2,2,1,2,0,1,0,0,Cambuci/São Paulo,rent,apartment,-23.5702465,-46.6221851
4000,575,80,3,2,1,2,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5675831,-46.6247443
1500,361,48,1,1,0,0,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5658514,-46.6193321
630,600,45,1,1,0,0,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5639909,-46.6262298
1800,690,85,2,2,1,1,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5705763,-46.6241664
2000,570,63,2,2,1,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5615183,-46.620916
1800,650,63,2,2,1,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5614957,-46.6212078
4000,574,80,1,1,0,0,0,1,0,0,Cambuci/São Paulo,rent,apartment,-23.5675831,-46.6247443
1200,350,51,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5654047,-46.6235914
4000,574,79,2,2,1,2,1,0,1,0,Cambuci/São Paulo,rent,apartment,0,0
1600,850,80,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.567646,-46.6233418
2500,670,53,2,1,0,1,0,0,1,0,Cambuci/São Paulo,rent,apartment,0,0
1690,530,56,1,1,0,1,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5720678,-46.6206459
1600,850,80,2,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.567646,-46.6233418
4000,600,80,2,2,1,2,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5675831,-46.6247443
1350,290,32,1,1,0,0,1,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5595616,-46.6147609
2100,470,64,2,2,1,1,0,0,1,0,Cambuci/São Paulo,rent,apartment,-23.5594319,-46.6154846
1600,550,50,1,1,0,1,0,0,0,0,Cambuci/São Paulo,rent,apartment,-23.5668467,-46.6161189
1750,530,56,1,1,0,1,0,1,0,0,Cambuci/São Paulo,rent,apartment,-23.5720678,-46.6206459
11500,1900,222,2,3,2,4,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6249915,-46.675662
2800,0,35,1,2,1,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6243598,-46.667177
2700,0,120,3,2,1,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.619798,-46.675748
9000,1250,120,2,3,2,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6237252,-46.6763204
2400,840,62,2,3,2,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6204738,-46.6742333
14000,2700,242,4,5,4,4,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6214995,-46.6767472
6800,1500,183,3,2,1,2,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6194425,-46.6769167
2850,552,35,1,2,1,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,0,0
11500,2000,220,3,4,3,3,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6249915,-46.675662
18000,3000,278,4,3,2,3,1,1,0,0,Campo Belo/São Paulo,rent,apartment,-23.6275815,-46.6717583
4000,450,49,1,2,1,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6221893,-46.6775411
2500,811,42,1,2,1,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6274868,-46.663394
10000,2850,203,4,2,1,3,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6191284,-46.678935
8000,2800,270,4,5,4,4,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6181774,-46.674441
2400,870,75,2,2,0,1,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6243043,-46.6697957
7500,1293,162,3,4,3,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6227371,-46.675429
4200,0,123,3,2,1,2,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6291517,-46.6687971
4500,2920,250,4,6,3,2,1,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6191284,-46.678935
2200,0,45,1,2,1,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6204738,-46.6742333
8000,1800,154,3,4,3,3,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.627888,-46.6735337
5500,886,110,3,4,3,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6359094,-46.6641604
3800,500,45,1,2,1,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6120443,-46.677704
3800,1453,180,4,2,1,3,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6167161,-46.6731199
2000,783,78,3,1,0,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6253938,-46.6633418
3100,530,43,1,2,1,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6199664,-46.6773151
3300,895,71,2,2,1,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6237252,-46.6763204
5600,3920,210,4,4,3,3,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6252583,-46.6712266
3800,500,51,1,1,0,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6260768,-46.6743604
8500,4251,270,4,5,4,4,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6181774,-46.674441
50000,5500,670,5,6,5,7,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6256169,-46.6746141
3500,620,49,1,2,1,1,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6206548,-46.677333
3600,0,96,3,2,1,2,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6215044,-46.6716283
11500,1885,222,3,4,3,4,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6249915,-46.675662
4400,1000,70,2,2,1,2,1,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6247001,-46.6670888
7500,2250,216,4,5,2,3,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.621514,-46.671362
13000,1900,234,4,4,3,4,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6271288,-46.6707604
10000,1100,118,3,4,3,2,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6149937,-46.6736182
6990,2950,263,4,1,0,4,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.617485,-46.6706788
3500,1500,130,3,2,1,2,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6197337,-46.676208
3500,3200,237,3,4,3,3,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6183934,-46.67743
4500,1163,130,3,2,1,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6232987,-46.673502
13000,1900,234,3,4,3,4,0,1,1,0,Campo Belo/São Paulo,rent,apartment,0,0
4200,1900,155,4,4,3,3,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6196743,-46.6787622
10000,3300,200,3,4,3,3,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6185132,-46.6799295
2500,1100,83,2,2,1,1,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6202796,-46.6774306
2800,450,34,1,1,0,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6250851,-46.6659538
2850,551,35,1,2,1,1,0,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6242313,-46.6671828
6700,1293,162,3,4,3,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6227371,-46.675429
6000,1923,190,3,4,3,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.617719,-46.6807141
3400,800,60,2,2,1,1,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6159702,-46.6793153
3600,1550,178,4,2,1,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6161665,-46.6770057
14000,1700,194,3,5,4,4,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6219732,-46.6756984
10000,3500,252,4,5,4,5,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6259342,-46.6702134
6000,2106,150,3,2,1,2,0,0,1,0,Campo Belo/São Paulo,rent,apartment,-23.6268033,-46.6713379
2500,1070,80,3,2,1,2,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6249905,-46.6692179
9500,1505,206,4,3,2,3,1,1,1,0,Campo Belo/São Paulo,rent,apartment,-23.6205996,-46.6794559
4000,500,60,2,1,0,1,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6204139,-46.6765973
10000,3200,280,4,4,3,3,0,0,0,0,Campo Belo/São Paulo,rent,apartment,-23.6152626,-46.6779016
1200,700,70,2,1,0,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.669609,-46.6850769
3100,800,92,3,2,1,2,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6638806,-46.6845065
4200,1000,132,3,2,1,3,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6061213,-46.6350447
1600,400,47,2,1,0,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6913886,-46.676797
2700,0,80,3,2,1,1,0,1,1,0,Campo Grande/São Paulo,rent,apartment,-23.66457,-46.6885363
3000,1000,89,3,2,1,1,0,1,1,0,Campo Grande/São Paulo,rent,apartment,-23.6662906,-46.6813791
1400,660,62,3,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6772828,-46.6838949
7000,1000,149,3,4,3,2,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6666773,-46.6946648
4500,1200,134,3,5,3,2,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6735051,-46.6968551
5300,1345,163,3,4,3,3,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6793291,-46.6919327
1100,560,70,3,1,0,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6642025,-46.689991
6500,1750,184,4,4,3,4,0,1,0,0,Campo Grande/São Paulo,rent,apartment,-23.663525,-46.6846773
3100,650,95,3,2,1,2,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6586595,-46.69276
2000,721,87,3,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.664932251,-46.6898231506
1000,606,62,2,1,0,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.675736,-46.6701661
9000,2000,266,4,5,4,4,1,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.670116,-46.696669
1050,750,58,2,3,2,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6647535,-46.6900571
5300,1345,163,3,4,3,3,0,1,1,0,Campo Grande/São Paulo,rent,apartment,-23.6793291,-46.6919327
1800,803,81,3,1,0,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6601623,-46.6895859
12000,4174,236,4,5,4,3,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6607298,-46.6949797
1800,573,65,2,1,0,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.663017,-46.6927026
14000,1900,289,5,5,4,4,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6574761,-46.6913557
1176,424,54,2,1,0,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6788575,-46.6708452
1500,580,60,2,1,0,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6823033,-46.680218000000004
1150,350,48,2,1,0,1,1,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6866275,-46.6859157
2000,0,58,2,1,0,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6812626,-46.6809749
1650,540,60,3,1,0,1,0,0,0,0,Campo Grande/São Paulo,rent,apartment,-23.6665408,-46.6904932
1297,750,75,3,2,1,2,0,1,1,0,Campo Grande/São Paulo,rent,apartment,-23.6907854,-46.6767873
1700,620,75,2,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6663858,-46.6814288
1905,394,62,2,2,1,1,0,0,1,0,Campo Grande/São Paulo,rent,apartment,-23.6874369,-46.6874468
