cidade,dia,tmedia,tmax,tmin,chuva
Campos do Jordão,1995-01-05T00:00:00Z,19.333333333333332,22.3,16.5,4.8
Campos do Jordão,1995-01-06T00:00:00Z,19.866666666666667,23.2,16.9,3.8
Campos do Jordão,1995-01-07T00:00:00Z,20.033333333333335,23.8,14.4,0
Campos do Jordão,1995-01-08T00:00:00Z,20.2,21,17.2,0.2
Campos do Jordão,1995-01-10T00:00:00Z,19.866666666666667,23.6,15.9,0
Campos do Jordão,1995-01-11T00:00:00Z,21.966666666666665,25.2,16.1,7.8
Campos do Jordão,1995-01-12T00:00:00Z,19.666666666666668,24.4,14.5,15
Campos do Jordão,1995-01-13T00:00:00Z,18.3,25,15,5.2
Campos do Jordão,1995-01-14T00:00:00Z,18.533333333333335,25,13.6,0
Campos do Jordão,1995-01-15T00:00:00Z,21.566666666666666,26.6,13.3,33.7
Campos do Jordão,1995-01-16T00:00:00Z,22.099999999999998,26.8,12.7,0
Campos do Jordão,1995-01-17T00:00:00Z,22.599999999999998,28,14.9,0
Campos do Jordão,1995-01-18T00:00:00Z,22,26.6,15.5,0
Campos do Jordão,1995-01-19T00:00:00Z,20.133333333333333,24.4,15.3,8.4
Campos do Jordão,1995-01-20T00:00:00Z,21.633333333333333,25.2,15.3,21.5
Campos do Jordão,1995-01-21T00:00:00Z,18.2,24.2,15.7,21
Campos do Jordão,1995-01-22T00:00:00Z,18.533333333333335,22.2,14.9,26.2
Campos do Jordão,1995-01-23T00:00:00Z,18.733333333333334,23.6,15.3,6.6
Campos do Jordão,1995-01-24T00:00:00Z,20.233333333333334,25,12.2,2.2
Campos do Jordão,1995-01-25T00:00:00Z,21.233333333333334,26.6,14.3,0
Campos do Jordão,1995-01-26T00:00:00Z,21.7,25.6,14.9,0
Campos do Jordão,1995-01-27T00:00:00Z,20.933333333333334,24.2,16.3,26.6
Campos do Jordão,1995-01-28T00:00:00Z,20.2,23.3,16.9,0
Campos do Jordão,1995-01-30T00:00:00Z,18.733333333333334,21.8,15.7,14.1
Campos do Jordão,1995-01-31T00:00:00Z,18.1,20.5,16.7,1.2
Campos do Jordão,1995-02-01T00:00:00Z,18.666666666666668,22,16.3,22.9
Campos do Jordão,1995-02-02T00:00:00Z,19.066666666666666,21.2,16.7,1.2
Campos do Jordão,1995-02-03T00:00:00Z,17.833333333333332,18.8,16.3,14.2
Campos do Jordão,1995-02-04T00:00:00Z,16.933333333333334,17.2,15.3,53.4
Campos do Jordão,1995-02-05T00:00:00Z,17.866666666666667,22.2,14.7,40.4
Campos do Jordão,1995-02-06T00:00:00Z,18.233333333333334,20.8,15.9,0
Campos do Jordão,1995-02-07T00:00:00Z,16.7,18,15.1,38.2
Campos do Jordão,1995-02-08T00:00:00Z,16.333333333333332,18,14.7,9.6
Campos do Jordão,1995-02-09T00:00:00Z,16.4,17.8,14.9,28.4
Campos do Jordão,1995-02-10T00:00:00Z,18.866666666666667,23.6,15.7,22.7
Campos do Jordão,1995-02-11T00:00:00Z,19.133333333333333,21.8,15.9,0
Campos do Jordão,1995-02-12T00:00:00Z,18.266666666666666,21.1,14.8,6.2
Campos do Jordão,1995-02-13T00:00:00Z,18.400000000000002,22,14.7,1
Campos do Jordão,1995-02-14T00:00:00Z,18.933333333333334,22,16.9,5.6
Campos do Jordão,1995-02-15T00:00:00Z,20.133333333333333,24.6,15.9,29.2
Campos do Jordão,1995-02-16T00:00:00Z,18.833333333333332,22.2,15.9,4.6
Campos do Jordão,1995-02-17T00:00:00Z,18.566666666666666,23.2,15.1,68
Campos do Jordão,1995-02-18T00:00:00Z,17.866666666666667,21.4,15.7,0.6
Campos do Jordão,1995-02-19T00:00:00Z,17.2,19.8,15.3,15
Campos do Jordão,1995-02-20T00:00:00Z,17.266666666666666,20.6,14.6,5.8
Campos do Jordão,1995-02-21T00:00:00Z,19.933333333333334,24.2,15.5,17.8
Campos do Jordão,1995-02-22T00:00:00Z,20.666666666666668,26.2,14.2,0
Campos do Jordão,1995-02-23T00:00:00Z,21.733333333333334,27.8,10.3,0
Campos do Jordão,1995-02-24T00:00:00Z,21.03333333333333,26.4,12,0
Campos do Jordão,1995-02-25T00:00:00Z,19.866666666666667,25.5,11.7,0
Campos do Jordão,1995-02-26T00:00:00Z,22.133333333333333,25.6,12.2,0.2
Campos do Jordão,1995-02-27T00:00:00Z,21.933333333333334,28,10.7,0
Campos do Jordão,1995-02-28T00:00:00Z,22.133333333333333,27.6,11.9,0
Campos do Jordão,1995-03-01T00:00:00Z,19.8,26,13.5,0
Campos do Jordão,1995-03-02T00:00:00Z,20.933333333333334,26.1,10.9,0
Campos do Jordão,1995-03-03T00:00:00Z,21.066666666666666,25.6,12.7,0
Campos do Jordão,1995-03-04T00:00:00Z,19.733333333333334,25,14.9,0
Campos do Jordão,1995-03-05T00:00:00Z,19.133333333333333,24,14.7,0.4
Campos do Jordão,1995-03-06T00:00:00Z,20.066666666666666,23,13.3,0.2
Campos do Jordão,1995-03-07T00:00:00Z,20.4,24.4,12.3,51.4
Campos do Jordão,1995-03-08T00:00:00Z,19.733333333333334,23.6,16.3,6.4
Campos do Jordão,1995-03-09T00:00:00Z,20.533333333333335,24,14.9,0.4
Campos do Jordão,1995-03-10T00:00:00Z,19.533333333333335,24,15.5,7.8
Campos do Jordão,1995-03-11T00:00:00Z,19.400000000000002,22.8,14.3,1.7
Campos do Jordão,1995-03-12T00:00:00Z,19.866666666666667,24.2,13.2,17
Campos do Jordão,1995-03-13T00:00:00Z,16.666666666666668,18.4,11.3,4.4
Campos do Jordão,1995-03-14T00:00:00Z,14.433333333333334,16.8,12.5,22.4
Campos do Jordão,1995-03-15T00:00:00Z,14.4,18.8,11.9,0
Campos do Jordão,1995-03-16T00:00:00Z,16.466666666666665,22.2,7.4,3.8
Campos do Jordão,1995-03-17T00:00:00Z,17.866666666666667,23.6,9.3,0
Campos do Jordão,1995-03-18T00:00:00Z,18.333333333333336,23.4,8.9,0
Campos do Jordão,1995-03-19T00:00:00Z,18.8,23.2,12.1,0
Campos do Jordão,1995-03-20T00:00:00Z,19.46666666666667,22.8,16.1,3.8
Campos do Jordão,1995-03-21T00:00:00Z,17.933333333333334,21.6,13.7,5
Campos do Jordão,1995-03-22T00:00:00Z,16.266666666666666,19.5,13.5,8.2
Campos do Jordão,1995-03-23T00:00:00Z,17.666666666666668,23.2,11.3,4
Campos do Jordão,1995-03-24T00:00:00Z,17.733333333333334,18.8,14.9,2.8
Campos do Jordão,1995-03-25T00:00:00Z,16.666666666666668,17.8,14.5,13.1
Campos do Jordão,1995-03-26T00:00:00Z,18.1,22.6,11.5,0.1
Campos do Jordão,1995-03-27T00:00:00Z,17.6,23.2,12.9,0
Campos do Jordão,1995-03-28T00:00:00Z,17.9,22.6,6.7,0
Campos do Jordão,1995-03-29T00:00:00Z,18.933333333333334,24.2,9.9,0
Campos do Jordão,1995-03-30T00:00:00Z,17.066666666666666,18.8,15.1,22
Campos do Jordão,1995-03-31T00:00:00Z,17.866666666666667,19.8,15.5,15
Campos do Jordão,1995-04-01T00:00:00Z,17.599999999999998,18.4,15.3,10
Campos do Jordão,1995-04-02T00:00:00Z,18.733333333333334,20.4,14.5,6.8
Campos do Jordão,1995-04-03T00:00:00Z,17.2,22,9.5,2.2
Campos do Jordão,1995-04-04T00:00:00Z,16.433333333333334,20.8,8.9,0
Campos do Jordão,1995-04-05T00:00:00Z,16.8,20.5,8.1,0
Campos do Jordão,1995-04-06T00:00:00Z,16.6,21.6,10.9,0
Campos do Jordão,1995-04-07T00:00:00Z,17.2,21.6,10.9,0
Campos do Jordão,1995-04-08T00:00:00Z,17.900000000000002,24,8.7,1.2
Campos do Jordão,1995-04-09T00:00:00Z,18.933333333333334,23.4,10.5,0
Campos do Jordão,1995-04-10T00:00:00Z,17.666666666666668,22,10.7,0
Campos do Jordão,1995-04-11T00:00:00Z,17.6,22.6,10.5,0
Campos do Jordão,1995-04-12T00:00:00Z,17.466666666666665,19.6,10.3,10
Campos do Jordão,1995-04-13T00:00:00Z,14.033333333333333,19.8,4.2,3.4
Campos do Jordão,1995-04-14T00:00:00Z,15.4,19.8,9.1,0
Campos do Jordão,1995-04-15T00:00:00Z,16.2,21,7.7,0
Campos do Jordão,1995-04-16T00:00:00Z,16.066666666666666,21.8,6.3,0
Campos do Jordão,1995-04-17T00:00:00Z,16.2,21.2,6,0
Campos do Jordão,1995-04-18T00:00:00Z,16.1,21.8,6.5,0
Campos do Jordão,1995-04-19T00:00:00Z,18.866666666666667,23.2,12.1,0
Campos do Jordão,1995-04-20T00:00:00Z,16.6,17.4,13.1,0.4
Campos do Jordão,1995-04-21T00:00:00Z,16.666666666666668,18.2,14.6,7
Campos do Jordão,1995-04-22T00:00:00Z,15.933333333333334,20.2,9.4,1.5
Campos do Jordão,1995-04-23T00:00:00Z,17.233333333333334,22,11.9,0
Campos do Jordão,1995-04-24T00:00:00Z,17.133333333333333,23,7.9,0
Campos do Jordão,1995-04-25T00:00:00Z,18.166666666666664,22.6,8.7,0
Campos do Jordão,1995-04-26T00:00:00Z,16.03333333333333,22,6.9,0
Campos do Jordão,1995-04-27T00:00:00Z,15.1,22.2,6.3,1
Campos do Jordão,1995-04-28T00:00:00Z,14.7,20.4,7.9,0
Campos do Jordão,1995-04-29T00:00:00Z,16.53333333333333,22.4,8.5,0
Campos do Jordão,1995-04-30T00:00:00Z,17.733333333333334,24.6,6.7,0
Campos do Jordão,1995-05-01T00:00:00Z,16.333333333333332,23.6,7.8,0
Campos do Jordão,1995-05-02T00:00:00Z,18.266666666666666,23.2,7.3,0
Campos do Jordão,1995-05-03T00:00:00Z,17.6,21.4,10.1,0.8
Campos do Jordão,1995-05-04T00:00:00Z,16.766666666666666,22,5.5,0
Campos do Jordão,1995-05-05T00:00:00Z,15.6,21.4,7.5,0
Campos do Jordão,1995-05-06T00:00:00Z,15.033333333333333,15.6,13.9,13.4
Campos do Jordão,1995-05-07T00:00:00Z,15.4,16.2,14.4,26
Campos do Jordão,1995-05-08T00:00:00Z,16.133333333333333,20,11.5,14
Campos do Jordão,1995-05-09T00:00:00Z,17.266666666666666,22.1,11.1,0
Campos do Jordão,1995-05-10T00:00:00Z,13.633333333333333,16,10.9,0
Campos do Jordão,1995-05-11T00:00:00Z,14.733333333333333,20,5.7,20.2
Campos do Jordão,1995-05-12T00:00:00Z,14.533333333333333,20.6,6.3,0
Campos do Jordão,1995-05-13T00:00:00Z,14.466666666666667,21,5.5,0
Campos do Jordão,1995-05-14T00:00:00Z,15.666666666666666,21.2,6.7,0
Campos do Jordão,1995-05-15T00:00:00Z,15.233333333333334,20.6,7.2,0
Campos do Jordão,1995-05-16T00:00:00Z,15.533333333333333,20.6,8.2,0
Campos do Jordão,1995-05-17T00:00:00Z,17.03333333333333,20.9,13.3,0.2
Campos do Jordão,1995-05-18T00:00:00Z,13.4,15,9.9,2.8
Campos do Jordão,1995-05-19T00:00:00Z,11.333333333333334,16.6,6.1,2.2
Campos do Jordão,1995-05-20T00:00:00Z,10.533333333333333,17.6,4.1,0
Campos do Jordão,1995-05-21T00:00:00Z,10.066666666666666,14.2,3.7,0.2
Campos do Jordão,1995-05-22T00:00:00Z,12.266666666666666,18.8,5.7,0
Campos do Jordão,1995-05-24T00:00:00Z,13.333333333333334,19,4.9,0
Campos do Jordão,1995-05-25T00:00:00Z,8.8,19,4.9,0
Campos do Jordão,1995-05-26T00:00:00Z,11.266666666666667,13.6,8.9,0
Campos do Jordão,1995-05-27T00:00:00Z,13.333333333333332,18.6,4.7,0
Campos do Jordão,1995-05-28T00:00:00Z,11.6,18.6,4.5,0
Campos do Jordão,1995-05-29T00:00:00Z,12.666666666666668,18.2,6.7,0
Campos do Jordão,1995-05-30T00:00:00Z,14.266666666666667,17.2,7.1,0
Campos do Jordão,1995-05-31T00:00:00Z,11.466666666666667,16.6,2.9,0
Campos do Jordão,1995-06-01T00:00:00Z,12.799999999999999,18.2,3.3,0
Campos do Jordão,1995-06-02T00:00:00Z,12.533333333333333,18.4,2.9,0
Campos do Jordão,1995-06-03T00:00:00Z,13.2,18.4,5.9,0
Campos do Jordão,1995-06-04T00:00:00Z,11.2,18.4,1.3,0
Campos do Jordão,1995-06-05T00:00:00Z,8.866666666666667,18.4,-0.5,0
Campos do Jordão,1995-06-07T00:00:00Z,11.4,21.6,0,0
Campos do Jordão,1995-06-08T00:00:00Z,11.466666666666667,21.4,0,0
Campos do Jordão,1995-06-09T00:00:00Z,13.133333333333333,20.6,3.1,0
Campos do Jordão,1995-06-10T00:00:00Z,13.066666666666666,19.2,2.9,0
Campos do Jordão,1995-06-11T00:00:00Z,13.466666666666667,20.8,3.1,0
Campos do Jordão,1995-06-12T00:00:00Z,12.733333333333333,19.6,2.5,0
Campos do Jordão,1995-06-14T00:00:00Z,11.733333333333334,20,1.9,0
Campos do Jordão,1995-06-15T00:00:00Z,10.866666666666667,18.6,1.6,0
Campos do Jordão,1995-06-16T00:00:00Z,12.733333333333334,19.4,4.5,0
Campos do Jordão,1995-06-17T00:00:00Z,12.866666666666667,17.8,5.3,0
Campos do Jordão,1995-06-18T00:00:00Z,13.733333333333333,15.8,10.5,1.4
Campos do Jordão,1995-06-19T00:00:00Z,13.266666666666667,14.8,9.9,2.8
Campos do Jordão,1995-06-21T00:00:00Z,9.333333333333332,15.4,-1.9,0
Campos do Jordão,1995-06-22T00:00:00Z,13.799999999999999,17.6,7.3,0
Campos do Jordão,1995-06-23T00:00:00Z,8.399999999999999,8.4,5.1,0
Campos do Jordão,1996-01-09T00:00:00Z,16.733333333333334,18,14.7,5.6
Campos do Jordão,2009-01-20T00:00:00Z,20.733333333333334,25.3,15.5,4.5
Campos do Jordão,2009-01-21T00:00:00Z,17.266666666666666,18.7,14.7,40.5
Campos do Jordão,2009-01-22T00:00:00Z,15.333333333333334,16.5,12.1,14.6
Campos do Jordão,2009-01-23T00:00:00Z,14.8,18.9,10.7,5.3
Campos do Jordão,2009-01-24T00:00:00Z,15.266666666666667,20.3,12.3,0.7
Campos do Jordão,2009-01-25T00:00:00Z,17.733333333333334,21.1,12.5,17
Campos do Jordão,2009-01-26T00:00:00Z,17,20.1,14.9,8.5
Campos do Jordão,2009-01-27T00:00:00Z,16.6,20.3,14.7,9.7
Campos do Jordão,2009-01-28T00:00:00Z,16.333333333333332,18.1,14.3,9.3
Campos do Jordão,2009-01-29T00:00:00Z,17.066666666666666,18.5,14.1,20.6
Campos do Jordão,2009-01-30T00:00:00Z,16.933333333333334,20.5,14.9,10.5
Campos do Jordão,2009-01-31T00:00:00Z,18.866666666666667,24.1,12.5,15.6
Campos do Jordão,2009-02-01T00:00:00Z,20.266666666666666,25.7,14.5,0.8
Campos do Jordão,2009-02-02T00:00:00Z,19.333333333333332,23.5,13.7,0
Campos do Jordão,2009-02-03T00:00:00Z,18.6,23.3,13.5,1.5
Campos do Jordão,2009-02-04T00:00:00Z,17.533333333333335,23.9,14.7,10.3
Campos do Jordão,2009-02-05T00:00:00Z,19.4,25.1,14.5,10.8
Campos do Jordão,2009-02-06T00:00:00Z,20.533333333333335,26.4,12.5,0
Campos do Jordão,2009-02-07T00:00:00Z,20.8,27.2,13.1,16.2
Campos do Jordão,2009-02-08T00:00:00Z,18.666666666666668,25.5,14.1,0
Campos do Jordão,2009-02-09T00:00:00Z,20.333333333333332,25.5,14.5,25.4
Campos do Jordão,2009-02-10T00:00:00Z,18.866666666666667,21.9,14.9,42.2
Campos do Jordão,2009-02-11T00:00:00Z,19.133333333333333,24.7,15.3,29
Campos do Jordão,2009-02-12T00:00:00Z,16.6,18.3,13.3,12.4
Campos do Jordão,2009-02-13T00:00:00Z,14.666666666666666,18.3,11.9,37.3
Campos do Jordão,2009-02-14T00:00:00Z,16,18.9,13.5,5.9
Campos do Jordão,2009-02-15T00:00:00Z,17.266666666666666,20.7,14.9,81
Campos do Jordão,2009-02-16T00:00:00Z,19.8,24.5,14.9,1.5
Campos do Jordão,2009-02-17T00:00:00Z,20.066666666666666,24.5,11.3,0
Campos do Jordão,2009-02-18T00:00:00Z,20.400000000000002,23.5,12.5,7.8
Campos do Jordão,2009-02-19T00:00:00Z,19.46666666666667,23.9,10.3,0
Campos do Jordão,2009-02-20T00:00:00Z,19.866666666666667,25.5,10.9,0
Campos do Jordão,2009-02-21T00:00:00Z,20.266666666666666,25.7,12.7,0
Campos do Jordão,2009-02-22T00:00:00Z,20.4,27,14.7,0
Campos do Jordão,2009-02-23T00:00:00Z,20.333333333333332,24.1,11.7,3.7
Campos do Jordão,2009-02-24T00:00:00Z,18.333333333333332,22.5,14.1,37
Campos do Jordão,2009-02-25T00:00:00Z,17.733333333333334,22.9,13.3,15.7
Campos do Jordão,2009-02-26T00:00:00Z,19.066666666666666,23.7,14.1,1
Campos do Jordão,2009-02-27T00:00:00Z,18,25.3,14.1,2.4
Campos do Jordão,2009-02-28T00:00:00Z,21.46666666666667,28,12.7,0
Campos do Jordão,2009-03-01T00:00:00Z,21,25.7,14.3,0
Campos do Jordão,2009-03-02T00:00:00Z,21.6,28.6,13.7,6.8
Campos do Jordão,2009-03-03T00:00:00Z,21.866666666666667,27,15.1,0
Campos do Jordão,2009-03-04T00:00:00Z,22.2,26.4,16.3,0
Campos do Jordão,2009-03-05T00:00:00Z,22.2,27,14.7,0
Campos do Jordão,2009-03-06T00:00:00Z,19.9,27.6,13.9,0
Campos do Jordão,2009-03-07T00:00:00Z,19.933333333333334,23.1,14.7,0
Campos do Jordão,2009-03-08T00:00:00Z,19.5,26.4,13.5,0
Campos do Jordão,2009-03-09T00:00:00Z,19.6,25.5,14.9,0
Campos do Jordão,2009-03-10T00:00:00Z,19.066666666666666,25.5,13.3,17.7
Campos do Jordão,2009-03-11T00:00:00Z,18.933333333333334,24.1,14.7,14.6
Campos do Jordão,2009-03-12T00:00:00Z,17.2,24.3,15.5,1.4
Campos do Jordão,2009-03-13T00:00:00Z,18.4,22.5,13.9,18.6
Campos do Jordão,2009-03-14T00:00:00Z,17.2,20.7,15.3,9.5
Campos do Jordão,2009-03-15T00:00:00Z,16.9,18.9,14.1,1.6
Campos do Jordão,2009-03-16T00:00:00Z,18.066666666666666,22.3,11.3,6.6
Campos do Jordão,2009-03-17T00:00:00Z,17.6,22.1,12.5,0
Campos do Jordão,2009-03-18T00:00:00Z,18.066666666666666,20.7,13.1,5.4
Campos do Jordão,2009-03-19T00:00:00Z,18.133333333333333,21.5,13.5,0.6
Campos do Jordão,2009-03-20T00:00:00Z,17.53333333333333,22.3,12.3,0
Campos do Jordão,2009-03-21T00:00:00Z,17.266666666666666,21.3,13.1,0
Campos do Jordão,2009-03-22T00:00:00Z,15.5,19.7,13.3,3.9
Campos do Jordão,2009-03-23T00:00:00Z,17.133333333333333,21.3,13.3,7.4
Campos do Jordão,2009-03-24T00:00:00Z,18.133333333333333,21.1,14.1,18.8
Campos do Jordão,2009-03-25T00:00:00Z,17.466666666666665,21.5,12.7,2.8
Campos do Jordão,2009-03-26T00:00:00Z,18.133333333333333,23.3,8.9,0.2
Campos do Jordão,2009-03-27T00:00:00Z,19,23.9,10.5,0
Campos do Jordão,2009-03-28T00:00:00Z,17.4,20.7,13.9,0.6
Campos do Jordão,2009-03-29T00:00:00Z,15.899999999999999,21.5,13.9,13
Campos do Jordão,2009-03-30T00:00:00Z,18.46666666666667,22.3,13.3,0.9
Campos do Jordão,2009-03-31T00:00:00Z,17.733333333333334,21.9,14.3,1.5
Campos do Jordão,2009-04-01T00:00:00Z,17.066666666666666,20.5,11.9,2.4
Campos do Jordão,2009-04-02T00:00:00Z,16.866666666666667,19.9,10.3,10.7
Campos do Jordão,2009-04-03T00:00:00Z,16.533333333333335,21.3,12.3,0
Campos do Jordão,2009-04-04T00:00:00Z,17.866666666666667,21.5,10.5,0
Campos do Jordão,2009-04-05T00:00:00Z,17.1,22.7,14.1,0
Campos do Jordão,2009-04-06T00:00:00Z,17.133333333333333,19.9,13.5,10.1
Campos do Jordão,2009-04-07T00:00:00Z,17.333333333333332,22.1,12.7,33.2
Campos do Jordão,2009-04-08T00:00:00Z,16.3,21.1,11.9,2
Campos do Jordão,2009-04-09T00:00:00Z,18.066666666666666,22.7,11.9,0
Campos do Jordão,2009-04-10T00:00:00Z,15.799999999999999,22.5,9.5,0.7
Campos do Jordão,2009-04-11T00:00:00Z,18,19.9,9.9,0
Campos do Jordão,2009-04-12T00:00:00Z,14.3,22.3,9.7,0
Campos do Jordão,2009-04-13T00:00:00Z,16.333333333333332,19.7,13.3,1.8
Campos do Jordão,2009-04-14T00:00:00Z,15.733333333333334,18.7,12.7,25.3
Campos do Jordão,2009-04-15T00:00:00Z,14.600000000000001,17.3,10.9,0.4
Campos do Jordão,2009-04-16T00:00:00Z,13.9,18.3,9.9,0.6
Campos do Jordão,2009-04-17T00:00:00Z,15.333333333333332,20.1,8.9,0
Campos do Jordão,2009-04-18T00:00:00Z,12.8,21.1,6.1,0
Campos do Jordão,2009-04-19T00:00:00Z,14.2,22.7,6.5,0
Campos do Jordão,2009-04-20T00:00:00Z,13.9,21.3,7.7,0
Campos do Jordão,2009-04-21T00:00:00Z,13.8,19.3,10.7,0
Campos do Jordão,2009-04-22T00:00:00Z,12.5,20.5,9.1,0.1
Campos do Jordão,2009-04-23T00:00:00Z,14.466666666666667,18.7,10.9,0
Campos do Jordão,2009-04-24T00:00:00Z,14.533333333333333,18.1,6.7,3.9
Campos do Jordão,2009-04-25T00:00:00Z,13.5,21.5,7.5,0
Campos do Jordão,2009-04-26T00:00:00Z,14.4,19.9,7.3,0.4
Campos do Jordão,2009-04-27T00:00:00Z,14.466666666666667,18.1,7.1,0
Campos do Jordão,2009-04-28T00:00:00Z,16.333333333333332,20.1,9.3,0.2
Campos do Jordão,2009-04-29T00:00:00Z,14.100000000000001,20.9,7.9,0
Campos do Jordão,2009-04-30T00:00:00Z,13.100000000000001,17.7,7.9,0
Campos do Jordão,2009-05-03T00:00:00Z,13.7,18.7,7.3,0.9
Campos do Jordão,2009-05-04T00:00:00Z,13.1,19.9,9.9,0
Campos do Jordão,2009-05-05T00:00:00Z,13.733333333333334,18.1,9.7,9.1
Campos do Jordão,2009-05-06T00:00:00Z,14.6,18.9,7.9,0
Campos do Jordão,2009-05-07T00:00:00Z,13.5,19.5,9.1,0
Campos do Jordão,2009-05-08T00:00:00Z,13.866666666666667,19.1,6.1,0
Campos do Jordão,2009-05-09T00:00:00Z,12.3,20.5,7.7,0
Campos do Jordão,2009-05-10T00:00:00Z,13.399999999999999,18.9,11.3,20.6
Campos do Jordão,2009-05-11T00:00:00Z,13.6,19.9,8.3,15.6
Campos do Jordão,2009-05-12T00:00:00Z,15.133333333333335,20.3,6.1,0
Campos do Jordão,2009-05-13T00:00:00Z,15.866666666666667,21.5,7.3,0
Campos do Jordão,2009-05-14T00:00:00Z,14.1,20.1,7.7,0
Campos do Jordão,2009-05-15T00:00:00Z,13.733333333333334,15.1,12.1,13.4
Campos do Jordão,2009-05-16T00:00:00Z,11.8,15.1,7.3,2.3
Campos do Jordão,2009-05-17T00:00:00Z,9.5,18.7,4.8,0
Campos do Jordão,2009-05-18T00:00:00Z,11,19.1,5.1,0
Campos do Jordão,2009-05-19T00:00:00Z,11.100000000000001,18.9,3.8,0
Campos do Jordão,2009-05-20T00:00:00Z,14.133333333333333,17.1,9.9,0
Campos do Jordão,2009-05-21T00:00:00Z,12.7,19.3,5.3,0
Campos do Jordão,2009-05-22T00:00:00Z,13.799999999999999,20.1,4.8,0
Campos do Jordão,2009-05-23T00:00:00Z,10.7,18.9,5.9,0
Campos do Jordão,2009-05-24T00:00:00Z,12.2,19.1,7.3,0
Campos do Jordão,2009-05-25T00:00:00Z,12.8,19.5,7.1,0
Campos do Jordão,2009-05-26T00:00:00Z,15.8,19.9,11.9,0.1
Campos do Jordão,2009-05-27T00:00:00Z,14.7,20.3,9.7,13.8
Campos do Jordão,2009-05-28T00:00:00Z,16.6,19.7,9.9,0.6
Campos do Jordão,2009-05-29T00:00:00Z,14.1,16.5,11.3,27.8
Campos do Jordão,2009-05-30T00:00:00Z,12.6,17.7,9.3,0
Campos do Jordão,2009-05-31T00:00:00Z,14.2,16.1,12.5,0
Campos do Jordão,2009-06-04T00:00:00Z,5.1,16.3,-0.8,0
Campos do Jordão,2009-06-05T00:00:00Z,12.4,18.3,7.5,0
Campos do Jordão,2009-06-06T00:00:00Z,12.4,17.5,8.3,1.5
Campos do Jordão,2009-06-07T00:00:00Z,9.100000000000001,18.1,4.8,0
Campos do Jordão,2009-06-08T00:00:00Z,7.9,16.3,4.2,0
Campos do Jordão,2009-06-09T00:00:00Z,9.899999999999999,17.1,6.7,0
Campos do Jordão,2009-06-10T00:00:00Z,10.3,17.1,7.3,0
Campos do Jordão,2009-06-11T00:00:00Z,12.600000000000001,14.3,10.7,6.3
Campos do Jordão,2009-06-12T00:00:00Z,10.8,14.3,7.9,0.9
Campos do Jordão,2009-06-13T00:00:00Z,8.4,12.9,4.8,2.8
Campos do Jordão,2009-06-14T00:00:00Z,7,18.7,1.8,0
Campos do Jordão,2009-06-15T00:00:00Z,6.8,16.3,1.8,0
Campos do Jordão,2009-06-16T00:00:00Z,9.8,16.5,5.7,0
Campos do Jordão,2009-06-17T00:00:00Z,12.8,16.1,9.5,0
Campos do Jordão,2009-06-18T00:00:00Z,8.7,15.7,1.2,0
Campos do Jordão,2009-06-19T00:00:00Z,10.6,17.5,2.2,0
Campos do Jordão,2009-06-20T00:00:00Z,8,18.5,4.2,0
Campos do Jordão,2009-06-23T00:00:00Z,7.800000000000001,16.1,2.2,0
Campos do Jordão,2009-06-24T00:00:00Z,9.7,17.5,6.1,0
Campos do Jordão,2009-06-25T00:00:00Z,11.8,13.9,8.7,0
Campos do Jordão,2009-06-26T00:00:00Z,11.9,16.9,9.9,4.7
Campos do Jordão,2009-06-27T00:00:00Z,11.399999999999999,17.7,9.7,4.1
Campos do Jordão,2009-06-28T00:00:00Z,10.5,15.1,7.7,19.2
Campos do Jordão,2009-06-29T00:00:00Z,9.9,19.5,4.6,0
Campos do Jordão,2009-06-30T00:00:00Z,11.2,17.7,7.5,0.2
Campos do Jordão,2009-07-01T00:00:00Z,14.100000000000001,19.1,11.7,0
Campos do Jordão,2009-07-02T00:00:00Z,13.399999999999999,17.5,9.3,0
Campos do Jordão,2009-07-03T00:00:00Z,11.2,16.9,9.3,14.8
Campos do Jordão,2009-07-04T00:00:00Z,11,16.9,6.3,0.6
Campos do Jordão,2009-07-05T00:00:00Z,10.4,16.9,6.5,0
Campos do Jordão,2009-07-06T00:00:00Z,9.3,16.3,5.1,0.2
Campos do Jordão,2009-07-07T00:00:00Z,9.7,18.7,6.5,0.2
Campos do Jordão,2009-07-08T00:00:00Z,10,18.5,5.5,0.2
Campos do Jordão,2009-07-09T00:00:00Z,11.7,18.1,10.1,0
Campos do Jordão,2009-07-10T00:00:00Z,13,17.3,11.1,0
Campos do Jordão,2009-07-11T00:00:00Z,14.100000000000001,16.9,12.9,1.6
Campos do Jordão,2009-07-12T00:00:00Z,10.1,13.3,4,21.3
Campos do Jordão,2009-07-13T00:00:00Z,5.2,17.7,0.2,0
Campos do Jordão,2009-07-14T00:00:00Z,7.6000000000000005,18.9,1.8,0
Campos do Jordão,2009-07-15T00:00:00Z,10.399999999999999,18.1,6.5,0
Campos do Jordão,2009-07-16T00:00:00Z,12.100000000000001,17.9,7.9,0
Campos do Jordão,2009-07-17T00:00:00Z,11.9,19.5,8.7,0
Campos do Jordão,2009-07-18T00:00:00Z,11.7,19.7,7.3,0
Campos do Jordão,2009-07-19T00:00:00Z,11.600000000000001,13.3,7.5,10.7
Campos do Jordão,2009-07-20T00:00:00Z,8.7,14.7,3.6,0
